Facility Class,Facility Location,Facility Code,Facility,Status,Reservation Type,BeginTime,EndTime,Begin Date,End Date,Headcount
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility,10:30am,12:00pm,6/24/2017,6/24/2017,15
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 1:00pm,12:00am,6/24/2017,6/24/2017,80
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility,12:00am,12:00am,6/25/2017,6/25/2017,1
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 5:00pm, 9:00pm,6/30/2017,6/30/2017,20
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 2:00pm, 6:00pm,7/1/2017,7/1/2017,70
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,11:00am, 5:00pm,7/2/2017,7/2/2017,50
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 9:00am,12:00pm,7/3/2017,7/3/2017,25
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 4:00pm, 8:00pm,7/3/2017,7/3/2017,30
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 9:00am,12:00pm,7/5/2017,7/5/2017,25
BDGA,DEPOT,GARDN,Garden,Firm,Facility, 6:00pm, 9:00pm,7/5/2017,7/5/2017,3
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 9:00am,12:00pm,7/6/2017,7/6/2017,25
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 9:00am,12:00pm,7/7/2017,7/7/2017,25
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 5:00pm,12:00am,7/7/2017,7/7/2017,60
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 4:30pm, 8:00pm,7/8/2017,7/8/2017,35
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 1:15pm, 4:30pm,7/9/2017,7/9/2017,50
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 9:00am,12:00pm,7/10/2017,7/10/2017,25
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 9:00am,12:00pm,7/11/2017,7/11/2017,25
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 7:00pm, 9:00pm,7/11/2017,7/11/2017,15
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 9:00am,12:00pm,7/12/2017,7/12/2017,25
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 9:00am,12:00pm,7/13/2017,7/13/2017,25
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 5:00pm, 9:00pm,7/13/2017,7/13/2017,30
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 9:00am,12:00pm,7/14/2017,7/14/2017,25
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 1:30pm, 9:00pm,7/14/2017,7/14/2017,40
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 9:30am,12:30pm,7/15/2017,7/15/2017,20
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 1:00pm, 4:00pm,7/15/2017,7/15/2017,10
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 4:00pm,12:00am,7/15/2017,7/15/2017,50
BDEF,DEPOT,EF,Entire Depot,Firm,Facility,12:00am, 1:00am,7/16/2017,7/16/2017,50
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 6:30pm, 9:00pm,7/18/2017,7/18/2017,20
BDEF,DEPOT,EF,Entire Depot,Firm,Facility,12:00am,12:00am,7/19/2017,7/19/2017,1
BDEF,DEPOT,EF,Entire Depot,Firm,Facility,12:00pm,12:00am,7/20/2017,7/20/2017,150
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 3:00pm, 9:00pm,7/21/2017,7/21/2017,40
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,10:30am, 1:30pm,7/22/2017,7/22/2017,30
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 3:00pm, 7:00pm,7/22/2017,7/22/2017,15
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 1:30pm, 5:30pm,7/23/2017,7/23/2017,25
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 6:00pm,10:00pm,7/23/2017,7/23/2017,50
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 8:00am,11:00am,7/24/2017,7/24/2017,50
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 8:30am, 5:00pm,7/25/2017,7/25/2017,15
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 5:00pm, 8:00pm,7/25/2017,7/25/2017,20
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 8:30am, 5:00pm,7/26/2017,7/26/2017,15
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 1:00pm, 4:30pm,7/27/2017,7/27/2017,35
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 5:30pm, 9:30pm,7/27/2017,7/27/2017,45
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 6:00pm, 8:00pm,7/28/2017,7/28/2017,15
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 9:00am, 3:00pm,7/29/2017,7/29/2017,150
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 6:00pm,11:00pm,7/29/2017,7/29/2017,100
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 2:00pm, 4:00pm,7/30/2017,7/30/2017,30
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 6:00am, 7:00pm,8/1/2017,8/1/2017,20
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 2:00pm,10:00pm,8/5/2017,8/5/2017,60
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 1:00pm, 4:00pm,8/6/2017,8/6/2017,30
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 2:00pm, 5:00pm,8/6/2017,8/6/2017,30
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 4:30pm, 6:30pm,8/6/2017,8/6/2017,35
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility,10:00am,12:00pm,8/9/2017,8/9/2017,25
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 4:00pm,10:00pm,8/11/2017,8/11/2017,100
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,10:30am, 2:00pm,8/12/2017,8/12/2017,100
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 2:00pm, 6:00pm,8/12/2017,8/12/2017,100
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,10:00am, 1:00pm,8/13/2017,8/13/2017,40
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility,12:00pm, 3:00pm,8/13/2017,8/13/2017,30
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 6:30pm, 9:00pm,8/15/2017,8/15/2017,20
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,12:30pm, 5:30pm,8/16/2017,8/16/2017,45
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 7:00pm, 9:00pm,8/16/2017,8/16/2017,25
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 5:30pm, 9:30pm,8/18/2017,8/18/2017,50
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,10:00am, 2:00pm,8/20/2017,8/20/2017,62
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 5:30pm, 7:30pm,8/20/2017,8/20/2017,40
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 5:30pm, 9:30pm,8/25/2017,8/25/2017,50
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility,11:00am, 3:00pm,8/26/2017,8/26/2017,40
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 1:00pm, 5:00pm,8/26/2017,8/26/2017,20
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 8:00am, 5:00pm,8/28/2017,8/28/2017,2
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 8:00am, 5:00pm,8/29/2017,8/29/2017,2
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 8:30am, 5:00pm,8/30/2017,8/30/2017,30
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 9:00am, 5:00pm,8/30/2017,8/30/2017,30
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 8:00am, 5:00pm,8/31/2017,8/31/2017,2
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 5:00pm, 8:00pm,9/2/2017,9/2/2017,40
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 9:15am,12:15pm,9/3/2017,9/3/2017,15
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,12:00pm, 5:00pm,9/4/2017,9/4/2017,45
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 3:00pm, 9:00pm,9/6/2017,9/6/2017,50
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 6:00pm, 9:00pm,9/7/2017,9/7/2017,25
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 3:30pm, 8:30pm,9/8/2017,9/8/2017,70
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 9:30am,12:00pm,9/9/2017,9/9/2017,25
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 1:00pm, 4:00pm,9/9/2017,9/9/2017,50
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,10:00am,12:00pm,9/13/2017,9/13/2017,45
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 3:00pm, 8:00pm,9/13/2017,9/13/2017,15
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 1:00pm, 4:00pm,9/15/2017,9/15/2017,30
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 1:00pm,12:00am,9/16/2017,9/16/2017,50
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,12:00am,12:00am,9/17/2017,9/17/2017,50
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 1:00pm, 5:00pm,9/17/2017,9/17/2017,40
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 6:30pm, 9:00pm,9/19/2017,9/19/2017,20
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility,10:00am,12:00pm,9/20/2017,9/20/2017,25
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 6:00pm, 8:00pm,9/20/2017,9/20/2017,50
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 1:00pm, 4:00pm,9/21/2017,9/21/2017,30
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 2:00pm, 6:00pm,9/23/2017,9/23/2017,30
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 5:30pm, 9:30pm,9/29/2017,9/29/2017,40
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 3:00pm, 8:00pm,9/30/2017,9/30/2017,45
BDGA,DEPOT,GARDN,Garden,Firm,Facility, 3:00pm, 8:00pm,9/30/2017,9/30/2017,45
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 1:00pm, 5:00pm,10/1/2017,10/1/2017,50
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 5:00pm, 8:00pm,10/3/2017,10/3/2017,50
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 5:00pm, 9:00pm,10/6/2017,10/6/2017,50
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,12:30pm, 3:30pm,10/7/2017,10/7/2017,60
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 4:00pm, 6:00pm,10/8/2017,10/8/2017,40
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 5:00pm, 8:00pm,10/10/2017,10/10/2017,50
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 3:00pm, 8:00pm,10/11/2017,10/11/2017,50
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 3:30pm, 6:30pm,10/12/2017,10/12/2017,60
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 5:00pm, 8:00pm,10/13/2017,10/13/2017,50
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 5:00pm,11:00pm,10/14/2017,10/14/2017,100
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 1:30pm, 4:30pm,10/15/2017,10/15/2017,30
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 6:30pm, 9:00pm,10/17/2017,10/17/2017,20
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 4:00pm,10:00pm,10/19/2017,10/19/2017,60
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 5:00pm, 9:30pm,10/20/2017,10/20/2017,75
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,11:00am, 2:00pm,10/21/2017,10/21/2017,50
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 5:00pm,10:00pm,10/21/2017,10/21/2017,40
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 1:00pm, 4:00pm,10/22/2017,10/22/2017,30
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 4:00pm, 7:00pm,10/27/2017,10/27/2017,40
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 9:00am,12:00pm,10/29/2017,10/29/2017,45
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,12:30pm, 4:00pm,10/29/2017,10/29/2017,50
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility,10:00am,12:00pm,11/1/2017,11/1/2017,25
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 3:00pm, 7:00pm,11/2/2017,11/2/2017,40
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 3:00pm,10:00pm,11/3/2017,11/3/2017,60
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 9:00am,12:00pm,11/4/2017,11/4/2017,40
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 1:00pm, 5:00pm,11/4/2017,11/4/2017,60
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 5:30pm, 9:00pm,11/4/2017,11/4/2017,30
BDEF,DEPOT,EF,Entire Depot,Firm,Facility,12:00pm, 1:00pm,11/5/2017,11/5/2017,50
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 1:00pm, 5:30pm,11/5/2017,11/5/2017,75
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 6:00am, 7:00pm,11/7/2017,11/7/2017,20
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,10:30am, 2:30pm,11/9/2017,11/9/2017,40
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,11:00am, 5:00pm,11/11/2017,11/11/2017,35
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 1:00pm, 3:00pm,11/11/2017,11/11/2017,25
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 6:00pm, 9:00pm,11/11/2017,11/11/2017,50
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 1:00pm, 4:00pm,11/12/2017,11/12/2017,30
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 2:00pm, 7:00pm,11/16/2017,11/16/2017,70
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 3:00pm, 4:30pm,11/16/2017,11/16/2017,15
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 6:45am, 8:30am,11/17/2017,11/17/2017,70
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 3:00pm, 9:00pm,11/17/2017,11/17/2017,50
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,12:00pm, 5:00pm,11/18/2017,11/18/2017,80
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 6:00pm,11:00pm,11/18/2017,11/18/2017,85
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,12:00pm, 5:00pm,11/19/2017,11/19/2017,75
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 5:30pm, 8:30pm,11/19/2017,11/19/2017,25
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 2:00pm, 9:00pm,11/20/2017,11/20/2017,0
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 6:30pm, 9:00pm,11/21/2017,11/21/2017,20
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,12:00pm, 5:00pm,11/23/2017,11/23/2017,20
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,12:00pm, 5:00pm,11/24/2017,11/24/2017,15
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,12:00pm, 4:00pm,11/25/2017,11/25/2017,40
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 9:00am,12:00pm,11/29/2017,11/29/2017,5
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 9:00am,11:00am,12/1/2017,12/1/2017,35
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 7:00pm,10:30pm,12/1/2017,12/1/2017,70
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 1:30pm, 4:30pm,12/2/2017,12/2/2017,30
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 5:30pm, 9:30pm,12/2/2017,12/2/2017,65
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 1:30pm, 4:30pm,12/3/2017,12/3/2017,30
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 2:00pm, 6:00pm,12/3/2017,12/3/2017,40
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 9:30am, 3:30pm,12/8/2017,12/8/2017,6
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,12:00pm, 2:00pm,12/8/2017,12/8/2017,20
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 5:00pm, 8:00pm,12/9/2017,12/9/2017,30
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 2:00pm, 4:00pm,12/10/2017,12/10/2017,60
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 6:00pm, 9:30pm,12/10/2017,12/10/2017,80
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 5:00pm, 7:00pm,12/14/2017,12/14/2017,25
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility,11:00am, 3:00pm,12/15/2017,12/15/2017,50
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 5:30pm, 8:30pm,12/15/2017,12/15/2017,90
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility,11:00am, 4:00pm,12/16/2017,12/16/2017,25
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 3:00pm, 9:00pm,12/16/2017,12/16/2017,40
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 5:00pm,10:00pm,12/16/2017,12/16/2017,0
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 1:00pm, 4:00pm,12/17/2017,12/17/2017,30
BDMUL,DEPOT,THEAT,Theater Room,Firm,Facility, 6:30pm, 9:00pm,12/19/2017,12/19/2017,20
BDEF,DEPOT,EF,Entire Depot,Firm,Facility, 1:00pm, 5:00pm,12/24/2017,12/24/2017,35
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 3:30pm, 9:00pm,12/29/2017,12/29/2017,50
BDMUL,DEPOT,CMRM,Community Room,Firm,Facility, 1:00pm, 4:00pm,12/30/2017,12/30/2017,50
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 9:00am,11:00am,1/2/2017,1/2/2017,15
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 4:00pm,1/2/2017,1/2/2017,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 4:00pm, 6:00pm,1/2/2017,1/2/2017,15
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 3:00pm,1/3/2017,1/3/2017,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 3:30pm, 7:30pm,1/3/2017,1/3/2017,100
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 5:30pm, 6:45pm,1/3/2017,1/3/2017,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 4:00pm,1/4/2017,1/4/2017,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 5:30pm, 6:30pm,1/4/2017,1/4/2017,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:00pm, 8:30pm,1/4/2017,1/4/2017,15
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 7:00pm, 9:00pm,1/4/2017,1/4/2017,15
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 9:00am,10:00am,1/5/2017,1/5/2017,10
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am,10:00am,1/5/2017,1/5/2017,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 4:00pm, 6:00pm,1/5/2017,1/5/2017,15
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 5:30pm, 6:30pm,1/5/2017,1/5/2017,0
BDPKG,ELC,PARTY,BDay Gymnastics Pkg,Firm,Facility, 3:00pm, 4:30pm,1/7/2017,1/7/2017,20
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 9:30am, 1:00pm,1/8/2017,1/8/2017,20
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility,10:30am,12:00pm,1/8/2017,1/8/2017,20
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility,12:00pm, 2:00pm,1/8/2017,1/8/2017,15
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Activity, 2:00pm, 4:00pm,1/8/2017,1/8/2017,0
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 2:00pm, 4:00pm,1/8/2017,1/8/2017,30
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 4:00pm, 6:00pm,1/8/2017,1/8/2017,15
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 4:00pm, 6:00pm,1/9/2017,1/9/2017,15
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am,10:00am,1/10/2017,1/10/2017,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 4:30pm, 8:30pm,1/10/2017,1/10/2017,100
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 5:30pm, 6:45pm,1/10/2017,1/10/2017,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 4:30pm, 5:30pm,1/11/2017,1/11/2017,10
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 5:30pm, 6:30pm,1/11/2017,1/11/2017,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 6:30pm, 7:30pm,1/11/2017,1/11/2017,11
BDGYM,ELC,ELBG1,ELC GYM Court 1,Firm,Facility, 7:30pm, 8:30pm,1/11/2017,1/11/2017,11
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am,10:00am,1/12/2017,1/12/2017,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 4:00pm, 6:00pm,1/12/2017,1/12/2017,15
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 5:30pm, 6:30pm,1/12/2017,1/12/2017,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Activity, 6:00pm, 8:00pm,1/12/2017,1/12/2017,0
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 9:30am, 1:00pm,1/15/2017,1/15/2017,20
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility,10:30am,12:00pm,1/15/2017,1/15/2017,20
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Activity, 2:00pm, 4:00pm,1/15/2017,1/15/2017,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:15am, 9:45am,1/16/2017,1/16/2017,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:00am,10:55am,1/16/2017,1/16/2017,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,11:00am,11:45am,1/16/2017,1/16/2017,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 3:00pm, 7:00pm,1/16/2017,1/16/2017,100
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 4:30pm, 5:15pm,1/16/2017,1/16/2017,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:25pm,1/16/2017,1/16/2017,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:25pm,1/16/2017,1/16/2017,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am,10:00am,1/17/2017,1/17/2017,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 4:30pm, 5:25pm,1/17/2017,1/17/2017,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:25pm,1/17/2017,1/17/2017,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 5:30pm, 6:45pm,1/17/2017,1/17/2017,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Activity, 6:00pm, 8:00pm,1/17/2017,1/17/2017,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:15pm,1/17/2017,1/17/2017,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:00am, 9:45am,1/18/2017,1/18/2017,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:00am,10:55am,1/18/2017,1/18/2017,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,11:00am,11:45am,1/18/2017,1/18/2017,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 4:30pm, 5:25pm,1/18/2017,1/18/2017,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:15pm,1/18/2017,1/18/2017,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 5:30pm, 6:30pm,1/18/2017,1/18/2017,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 6:30pm, 7:30pm,1/18/2017,1/18/2017,11
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:15pm,1/18/2017,1/18/2017,0
BDGYM,ELC,ELBG1,ELC GYM Court 1,Firm,Facility, 7:30pm, 8:30pm,1/18/2017,1/18/2017,11
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am,10:00am,1/19/2017,1/19/2017,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 4:30pm, 6:00pm,1/19/2017,1/19/2017,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:25pm,1/19/2017,1/19/2017,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 5:30pm, 6:30pm,1/19/2017,1/19/2017,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Activity, 6:00pm, 8:00pm,1/19/2017,1/19/2017,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:15pm,1/19/2017,1/19/2017,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:00am, 9:45am,1/20/2017,1/20/2017,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:00am,10:55am,1/20/2017,1/20/2017,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:30am,10:15am,1/21/2017,1/21/2017,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity,10:15am,11:45am,1/21/2017,1/21/2017,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:20am,11:15am,1/21/2017,1/21/2017,0
BDMUL,ELC,MTR,Meeting Room,Firm,Facility,12:30pm, 3:30pm,1/21/2017,1/21/2017,40
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 4:00pm, 6:00pm,1/21/2017,1/21/2017,40
