Facility Class,Facility Location,Facility Code,Facility,Status,Reservation Type,BeginTime,EndTime,Begin Date,End Date,Headcount
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 5:45pm, 6:25pm,4/27/2020,4/27/2020,15
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,4/27/2020,4/27/2020,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 9:00am, 9:50am,4/28/2020,4/28/2020,16
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,4/28/2020,4/28/2020,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:45pm, 7:40pm,4/28/2020,4/28/2020,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:50pm, 9:05pm,4/28/2020,4/28/2020,20
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 5:45pm, 6:25pm,4/29/2020,4/29/2020,15
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,4/29/2020,4/29/2020,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 9:00am, 9:50am,4/30/2020,4/30/2020,16
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,4/30/2020,4/30/2020,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:45pm, 7:40pm,4/30/2020,4/30/2020,20
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 6:45pm, 8:00pm,4/30/2020,4/30/2020,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:50pm, 9:05pm,4/30/2020,4/30/2020,20
BDMUL,ELC,MTR,Meeting Room,Internal,Activity,10:30am,11:30am,5/2/2020,5/2/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 5:45pm, 6:25pm,5/4/2020,5/4/2020,15
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,5/4/2020,5/4/2020,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 9:00am, 9:50am,5/5/2020,5/5/2020,16
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,5/5/2020,5/5/2020,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:45pm, 7:40pm,5/5/2020,5/5/2020,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:50pm, 9:05pm,5/5/2020,5/5/2020,20
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 5:45pm, 6:25pm,5/6/2020,5/6/2020,15
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 6:30pm, 8:00pm,5/6/2020,5/6/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,5/6/2020,5/6/2020,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 9:00am, 9:50am,5/7/2020,5/7/2020,16
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,5/7/2020,5/7/2020,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:45pm, 7:40pm,5/7/2020,5/7/2020,20
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 6:45pm, 8:00pm,5/7/2020,5/7/2020,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:50pm, 9:05pm,5/7/2020,5/7/2020,20
BDMUL,ELC,MTR,Meeting Room,Internal,Activity,10:30am,11:30am,5/9/2020,5/9/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 5:45pm, 6:25pm,5/11/2020,5/11/2020,15
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,5/11/2020,5/11/2020,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 9:00am, 9:50am,5/12/2020,5/12/2020,16
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,5/12/2020,5/12/2020,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:45pm, 7:40pm,5/12/2020,5/12/2020,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:50pm, 9:05pm,5/12/2020,5/12/2020,20
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 5:45pm, 6:25pm,5/13/2020,5/13/2020,15
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,5/13/2020,5/13/2020,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 9:00am, 9:50am,5/14/2020,5/14/2020,16
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,5/14/2020,5/14/2020,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:45pm, 7:40pm,5/14/2020,5/14/2020,20
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 6:45pm, 8:00pm,5/14/2020,5/14/2020,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:50pm, 9:05pm,5/14/2020,5/14/2020,20
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,5/19/2020,5/19/2020,0
BDMUL,ELC,MTR,Meeting Room,Firm,Facility,10:00am,12:00pm,5/20/2020,5/20/2020,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,5/21/2020,5/21/2020,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,5/26/2020,5/26/2020,0
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 5:30pm, 6:25pm,5/26/2020,5/26/2020,20
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,5/28/2020,5/28/2020,0
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/1/2020,6/1/2020,10
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/2/2020,6/2/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,6/2/2020,6/2/2020,0
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/3/2020,6/3/2020,10
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 6:30pm, 8:00pm,6/3/2020,6/3/2020,0
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/4/2020,6/4/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,6/4/2020,6/4/2020,0
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/5/2020,6/5/2020,10
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/8/2020,6/8/2020,10
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/9/2020,6/9/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,6/9/2020,6/9/2020,0
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/10/2020,6/10/2020,10
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/11/2020,6/11/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,6/11/2020,6/11/2020,0
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/12/2020,6/12/2020,10
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/15/2020,6/15/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,6/15/2020,6/15/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,6/15/2020,6/15/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/16/2020,6/16/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,6/16/2020,6/16/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,6/16/2020,6/16/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity,12:00pm, 4:00pm,6/17/2020,6/17/2020,30
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,6/17/2020,6/17/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,6/17/2020,6/17/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/18/2020,6/18/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,6/18/2020,6/18/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,6/18/2020,6/18/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/19/2020,6/19/2020,10
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/22/2020,6/22/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,6/22/2020,6/22/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,6/22/2020,6/22/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/23/2020,6/23/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,6/23/2020,6/23/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,6/23/2020,6/23/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/24/2020,6/24/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,6/24/2020,6/24/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,6/24/2020,6/24/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/25/2020,6/25/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,6/25/2020,6/25/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,6/25/2020,6/25/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/26/2020,6/26/2020,10
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/29/2020,6/29/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,6/29/2020,6/29/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,6/29/2020,6/29/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,6/30/2020,6/30/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,6/30/2020,6/30/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,6/30/2020,6/30/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/1/2020,7/1/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,7/1/2020,7/1/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,7/1/2020,7/1/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/2/2020,7/2/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,7/2/2020,7/2/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,7/2/2020,7/2/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/6/2020,7/6/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,7/6/2020,7/6/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,7/6/2020,7/6/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/7/2020,7/7/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,7/7/2020,7/7/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,7/7/2020,7/7/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/8/2020,7/8/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,7/8/2020,7/8/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,7/8/2020,7/8/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/9/2020,7/9/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,7/9/2020,7/9/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,7/9/2020,7/9/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/10/2020,7/10/2020,10
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/13/2020,7/13/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,7/13/2020,7/13/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,7/13/2020,7/13/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/14/2020,7/14/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,7/14/2020,7/14/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,7/14/2020,7/14/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/15/2020,7/15/2020,10
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 4:30pm, 6:00pm,7/15/2020,7/15/2020,15
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,7/15/2020,7/15/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,7/15/2020,7/15/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/16/2020,7/16/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,7/16/2020,7/16/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,7/16/2020,7/16/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/17/2020,7/17/2020,10
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/20/2020,7/20/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,7/20/2020,7/20/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,7/20/2020,7/20/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/21/2020,7/21/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,7/21/2020,7/21/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,7/21/2020,7/21/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/22/2020,7/22/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,7/22/2020,7/22/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,7/22/2020,7/22/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/23/2020,7/23/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,7/23/2020,7/23/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,7/23/2020,7/23/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/24/2020,7/24/2020,10
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/27/2020,7/27/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,7/27/2020,7/27/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,7/27/2020,7/27/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/28/2020,7/28/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,7/28/2020,7/28/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,7/28/2020,7/28/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/29/2020,7/29/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,7/29/2020,7/29/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,7/29/2020,7/29/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/30/2020,7/30/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,7/30/2020,7/30/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,7/30/2020,7/30/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am, 4:00pm,7/31/2020,7/31/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,8/3/2020,8/3/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,8/3/2020,8/3/2020,15
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 6:00am, 9:00pm,8/4/2020,8/4/2020,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,8/4/2020,8/4/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,8/4/2020,8/4/2020,15
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,8/5/2020,8/5/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,8/5/2020,8/5/2020,15
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,8/6/2020,8/6/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,8/6/2020,8/6/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity,10:30am,11:30am,8/8/2020,8/8/2020,15
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,8/10/2020,8/10/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,8/10/2020,8/10/2020,15
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,8/11/2020,8/11/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,8/11/2020,8/11/2020,15
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,8/12/2020,8/12/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,8/12/2020,8/12/2020,15
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,8/13/2020,8/13/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,8/13/2020,8/13/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity,10:30am,11:30am,8/15/2020,8/15/2020,15
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,8/17/2020,8/17/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,8/17/2020,8/17/2020,15
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,8/18/2020,8/18/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,8/18/2020,8/18/2020,15
BDMUL,ELC,MTR,Meeting Room,Firm,Facility,10:00am,12:00pm,8/19/2020,8/19/2020,25
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,8/19/2020,8/19/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,8/19/2020,8/19/2020,15
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,8/20/2020,8/20/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,8/20/2020,8/20/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity,10:30am,11:30am,8/22/2020,8/22/2020,15
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,8/24/2020,8/24/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,8/24/2020,8/24/2020,15
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,8/25/2020,8/25/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,8/25/2020,8/25/2020,15
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 5:45pm, 6:25pm,8/26/2020,8/26/2020,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,8/26/2020,8/26/2020,15
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,8/27/2020,8/27/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,8/27/2020,8/27/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity,10:30am,11:30am,8/29/2020,8/29/2020,15
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,9/1/2020,9/1/2020,0
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 6:30pm, 8:30pm,9/2/2020,9/2/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,9/3/2020,9/3/2020,0
BDMUL,ELC,MTR,Meeting Room,Internal,Activity,10:30am,11:30am,9/5/2020,9/5/2020,15
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,9/8/2020,9/8/2020,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,9/10/2020,9/10/2020,0
BDMUL,ELC,MTR,Meeting Room,Internal,Activity,10:30am,11:30am,9/12/2020,9/12/2020,15
BDGYM,ELC,ELBG2,ELC GYM Court 2,Internal,Activity, 9:00am, 9:50am,9/15/2020,9/15/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,9/15/2020,9/15/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,9/15/2020,9/15/2020,15
BDGYM,ELC,ELBG2,ELC GYM Court 2,Internal,Activity, 9:00am, 9:50am,9/17/2020,9/17/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,9/17/2020,9/17/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,9/17/2020,9/17/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity,10:30am,11:30am,9/19/2020,9/19/2020,15
BDGYM,ELC,ELBG2,ELC GYM Court 2,Internal,Activity, 9:00am, 9:50am,9/22/2020,9/22/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,9/22/2020,9/22/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,9/22/2020,9/22/2020,15
BDGYM,ELC,ELBG2,ELC GYM Court 2,Internal,Activity, 9:00am, 9:50am,9/24/2020,9/24/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,9/24/2020,9/24/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,9/24/2020,9/24/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity,10:30am,11:30am,9/26/2020,9/26/2020,15
BDGYM,ELC,ELBG2,ELC GYM Court 2,Internal,Activity, 9:00am, 9:50am,9/29/2020,9/29/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,9/29/2020,9/29/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,9/29/2020,9/29/2020,15
BDGYM,ELC,ELBG2,ELC GYM Court 2,Internal,Activity, 9:00am, 9:50am,10/1/2020,10/1/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,10/1/2020,10/1/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,10/1/2020,10/1/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity,10:30am,11:30am,10/3/2020,10/3/2020,15
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,11:15am,12:15pm,10/3/2020,10/3/2020,10
BDGYM,ELC,ELBG2,ELC GYM Court 2,Internal,Activity, 9:00am, 9:50am,10/6/2020,10/6/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,10/6/2020,10/6/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,10/6/2020,10/6/2020,15
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 5:30pm, 6:30pm,10/7/2020,10/7/2020,10
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 6:30pm, 8:30pm,10/7/2020,10/7/2020,10
BDGYM,ELC,ELBG2,ELC GYM Court 2,Internal,Activity, 9:00am, 9:50am,10/8/2020,10/8/2020,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,10/8/2020,10/8/2020,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:45pm, 7:45pm,10/8/2020,10/8/2020,15
BDMUL,ELC,MTR,Meeting Room,Internal,Activity,10:30am,11:30am,10/10/2020,10/10/2020,15
