Facility Class,Facility Location,Facility Code,Facility,Status,Reservation Type,BeginTime,EndTime,Begin Date,End Date,Headcount
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Activity, 9:30am,10:20am,7/12/2016,7/12/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,7/12/2016,7/12/2016,50
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 3:00pm, 5:00pm,7/12/2016,7/12/2016,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 4:30pm, 5:25pm,7/12/2016,7/12/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:25pm,7/12/2016,7/12/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 5:30pm, 6:45pm,7/12/2016,7/12/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:15pm,7/12/2016,7/12/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:00am, 9:00am,7/13/2016,7/13/2016,25
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:00am, 9:45am,7/13/2016,7/13/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 4:00pm,7/13/2016,7/13/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:00am,10:55am,7/13/2016,7/13/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Activity,10:30am,11:30am,7/13/2016,7/13/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,11:00am,11:45am,7/13/2016,7/13/2016,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 3:00pm, 5:00pm,7/13/2016,7/13/2016,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 4:30pm, 5:25pm,7/13/2016,7/13/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:15pm,7/13/2016,7/13/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:15pm,7/13/2016,7/13/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:00am, 9:00am,7/14/2016,7/14/2016,25
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 4:00pm,7/14/2016,7/14/2016,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Activity, 9:30am,10:20am,7/14/2016,7/14/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,7/14/2016,7/14/2016,50
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 3:00pm, 5:00pm,7/14/2016,7/14/2016,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:25pm,7/14/2016,7/14/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 6:30pm,10:00pm,7/14/2016,7/14/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:15pm,7/14/2016,7/14/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:00am, 9:00am,7/15/2016,7/15/2016,25
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:00am, 9:45am,7/15/2016,7/15/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 4:00pm,7/15/2016,7/15/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:00am,10:55am,7/15/2016,7/15/2016,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 3:00pm, 5:00pm,7/15/2016,7/15/2016,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:25pm,7/15/2016,7/15/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:25pm,7/15/2016,7/15/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:00am, 9:30am,7/16/2016,7/16/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:35am,10:15am,7/16/2016,7/16/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:45am,11:15am,7/16/2016,7/16/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:20am,11:15am,7/16/2016,7/16/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,11:30am,12:30pm,7/16/2016,7/16/2016,15
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 1:00pm, 6:00pm,7/16/2016,7/16/2016,100
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 4:00pm, 8:00pm,7/16/2016,7/16/2016,30
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 9:00am,11:00am,7/17/2016,7/17/2016,20
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility,10:30am,12:00pm,7/17/2016,7/17/2016,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility,12:00pm, 2:00pm,7/17/2016,7/17/2016,10
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 4:45pm, 7:15pm,7/17/2016,7/17/2016,25
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:00am, 9:00am,7/18/2016,7/18/2016,25
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 4:00pm,7/18/2016,7/18/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:15am, 9:45am,7/18/2016,7/18/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:00am,10:55am,7/18/2016,7/18/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,11:00am,11:45am,7/18/2016,7/18/2016,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 3:00pm, 5:00pm,7/18/2016,7/18/2016,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 4:30pm, 5:25pm,7/18/2016,7/18/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:15pm,7/18/2016,7/18/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 5:30pm, 6:30pm,7/18/2016,7/18/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:25pm,7/18/2016,7/18/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 7:00pm, 8:25pm,7/18/2016,7/18/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:00am, 9:00am,7/19/2016,7/19/2016,25
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Activity, 9:30am,10:20am,7/19/2016,7/19/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,7/19/2016,7/19/2016,50
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 1:00pm, 3:30pm,7/19/2016,7/19/2016,20
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 3:00pm, 5:00pm,7/19/2016,7/19/2016,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 4:30pm, 5:25pm,7/19/2016,7/19/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:25pm,7/19/2016,7/19/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 5:30pm, 6:45pm,7/19/2016,7/19/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:15pm,7/19/2016,7/19/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:00am, 9:00am,7/20/2016,7/20/2016,25
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:00am, 9:45am,7/20/2016,7/20/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 4:00pm,7/20/2016,7/20/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:00am,10:55am,7/20/2016,7/20/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Activity,10:30am,11:30am,7/20/2016,7/20/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,11:00am,11:45am,7/20/2016,7/20/2016,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 3:00pm, 5:00pm,7/20/2016,7/20/2016,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 4:30pm, 5:25pm,7/20/2016,7/20/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:15pm,7/20/2016,7/20/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:15pm,7/20/2016,7/20/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:00am, 9:00am,7/21/2016,7/21/2016,25
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 4:00pm,7/21/2016,7/21/2016,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Activity, 9:30am,10:20am,7/21/2016,7/21/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,7/21/2016,7/21/2016,50
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 3:00pm, 5:00pm,7/21/2016,7/21/2016,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:25pm,7/21/2016,7/21/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:15pm,7/21/2016,7/21/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:00am, 9:00am,7/22/2016,7/22/2016,25
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 8:00am, 9:00am,7/22/2016,7/22/2016,10
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:00am, 9:45am,7/22/2016,7/22/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:00am,10:55am,7/22/2016,7/22/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity,12:00pm, 4:00pm,7/22/2016,7/22/2016,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 3:00pm, 5:00pm,7/22/2016,7/22/2016,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:25pm,7/22/2016,7/22/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:25pm,7/22/2016,7/22/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:00am, 9:30am,7/23/2016,7/23/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:35am,10:15am,7/23/2016,7/23/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:45am,11:15am,7/23/2016,7/23/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:20am,11:15am,7/23/2016,7/23/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 1:00pm, 6:00pm,7/23/2016,7/23/2016,100
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 9:00am,11:00am,7/24/2016,7/24/2016,20
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility,10:30am,12:00pm,7/24/2016,7/24/2016,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility,12:00pm, 2:00pm,7/24/2016,7/24/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 4:00pm, 5:00pm,7/24/2016,7/24/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 9:00am, 4:00pm,7/25/2016,7/25/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 4:00pm,7/25/2016,7/25/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:15am, 9:45am,7/25/2016,7/25/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:00am,10:55am,7/25/2016,7/25/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,11:00am,11:45am,7/25/2016,7/25/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,12:30pm, 3:30pm,7/25/2016,7/25/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 4:30pm, 5:25pm,7/25/2016,7/25/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:15pm,7/25/2016,7/25/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 5:30pm, 6:30pm,7/25/2016,7/25/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:25pm,7/25/2016,7/25/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 7:00pm, 8:25pm,7/25/2016,7/25/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:00am, 9:00am,7/26/2016,7/26/2016,25
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 4:00pm,7/26/2016,7/26/2016,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Activity, 9:30am,10:20am,7/26/2016,7/26/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,7/26/2016,7/26/2016,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,12:30pm, 3:30pm,7/26/2016,7/26/2016,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 3:00pm, 5:00pm,7/26/2016,7/26/2016,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 4:30pm, 5:25pm,7/26/2016,7/26/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:25pm,7/26/2016,7/26/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 5:30pm, 6:45pm,7/26/2016,7/26/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:15pm,7/26/2016,7/26/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 7:00pm, 8:30pm,7/26/2016,7/26/2016,30
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:00am, 9:00am,7/27/2016,7/27/2016,25
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:00am, 9:45am,7/27/2016,7/27/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 4:00pm,7/27/2016,7/27/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:00am,10:55am,7/27/2016,7/27/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Activity,10:30am,11:30am,7/27/2016,7/27/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,11:00am,11:45am,7/27/2016,7/27/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,12:30pm, 3:30pm,7/27/2016,7/27/2016,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 3:00pm, 5:00pm,7/27/2016,7/27/2016,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 4:30pm, 5:25pm,7/27/2016,7/27/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:15pm,7/27/2016,7/27/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:15pm,7/27/2016,7/27/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:00am, 9:00am,7/28/2016,7/28/2016,25
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 4:00pm,7/28/2016,7/28/2016,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Activity, 9:30am,10:20am,7/28/2016,7/28/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,7/28/2016,7/28/2016,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,12:30pm, 3:30pm,7/28/2016,7/28/2016,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 3:00pm, 5:00pm,7/28/2016,7/28/2016,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:25pm,7/28/2016,7/28/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 6:30pm,10:00pm,7/28/2016,7/28/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:15pm,7/28/2016,7/28/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 9:00am, 4:00pm,7/29/2016,7/29/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:00am, 9:45am,7/29/2016,7/29/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 4:00pm,7/29/2016,7/29/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:00am,10:55am,7/29/2016,7/29/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,12:30pm, 3:30pm,7/29/2016,7/29/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:25pm,7/29/2016,7/29/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:25pm,7/29/2016,7/29/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:00am, 9:30am,7/30/2016,7/30/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:35am,10:15am,7/30/2016,7/30/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:45am,11:15am,7/30/2016,7/30/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:20am,11:15am,7/30/2016,7/30/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 1:00pm, 6:00pm,7/30/2016,7/30/2016,100
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 9:00am,11:00am,7/31/2016,7/31/2016,20
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility,10:30am,12:00pm,7/31/2016,7/31/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Facility,11:30am, 2:30pm,7/31/2016,7/31/2016,40
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility,12:00pm, 2:00pm,7/31/2016,7/31/2016,10
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 4:00pm, 5:00pm,7/31/2016,7/31/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:00am, 9:00am,8/1/2016,8/1/2016,25
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 4:00pm,8/1/2016,8/1/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:15am, 9:45am,8/1/2016,8/1/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:00am,10:55am,8/1/2016,8/1/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,11:00am,11:45am,8/1/2016,8/1/2016,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 3:00pm, 5:00pm,8/1/2016,8/1/2016,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 4:30pm, 5:25pm,8/1/2016,8/1/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:15pm,8/1/2016,8/1/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 5:30pm, 6:30pm,8/1/2016,8/1/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:25pm,8/1/2016,8/1/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 7:00pm, 8:25pm,8/1/2016,8/1/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 6:00am, 7:00pm,8/2/2016,8/2/2016,0
BDGYM,ELC,ELBG1,ELC GYM Court 1,Firm,Facility, 9:00am,10:00am,8/2/2016,8/2/2016,10
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 9:00am,10:00am,8/2/2016,8/2/2016,12
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,8/2/2016,8/2/2016,50
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 3:00pm, 5:00pm,8/2/2016,8/2/2016,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 4:30pm, 5:25pm,8/2/2016,8/2/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:25pm,8/2/2016,8/2/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:15pm,8/2/2016,8/2/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:00am, 9:00am,8/3/2016,8/3/2016,25
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:00am, 9:45am,8/3/2016,8/3/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 4:00pm,8/3/2016,8/3/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:00am,10:55am,8/3/2016,8/3/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,11:00am,11:45am,8/3/2016,8/3/2016,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 3:00pm, 5:00pm,8/3/2016,8/3/2016,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 4:30pm, 5:25pm,8/3/2016,8/3/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:15pm,8/3/2016,8/3/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:15pm,8/3/2016,8/3/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:00pm, 8:30pm,8/3/2016,8/3/2016,13
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:00am, 9:00am,8/4/2016,8/4/2016,25
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 4:00pm,8/4/2016,8/4/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,8/4/2016,8/4/2016,50
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 3:00pm, 5:00pm,8/4/2016,8/4/2016,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:25pm,8/4/2016,8/4/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:15pm,8/4/2016,8/4/2016,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 9:00am, 3:00pm,8/5/2016,8/5/2016,20
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:00am, 9:45am,8/5/2016,8/5/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 4:00pm,8/5/2016,8/5/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:00am,10:55am,8/5/2016,8/5/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:25pm,8/5/2016,8/5/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:25pm,8/5/2016,8/5/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:00am, 9:30am,8/6/2016,8/6/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:35am,10:15am,8/6/2016,8/6/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:20am,11:15am,8/6/2016,8/6/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,11:30am,12:30pm,8/6/2016,8/6/2016,15
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 9:00am,11:00am,8/7/2016,8/7/2016,20
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility,10:30am,12:00pm,8/7/2016,8/7/2016,15
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility,12:00pm, 2:00pm,8/7/2016,8/7/2016,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:00am, 9:00am,8/8/2016,8/8/2016,25
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 4:00pm,8/8/2016,8/8/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:15am, 9:45am,8/8/2016,8/8/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:00am,10:55am,8/8/2016,8/8/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,11:00am,11:45am,8/8/2016,8/8/2016,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 3:00pm, 5:00pm,8/8/2016,8/8/2016,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 4:30pm, 5:25pm,8/8/2016,8/8/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:15pm,8/8/2016,8/8/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 5:30pm, 6:30pm,8/8/2016,8/8/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:25pm,8/8/2016,8/8/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 7:00pm, 8:25pm,8/8/2016,8/8/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:00am, 9:00am,8/9/2016,8/9/2016,25
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 4:00pm,8/9/2016,8/9/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility,10:15am,11:15am,8/9/2016,8/9/2016,50
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 3:00pm, 5:00pm,8/9/2016,8/9/2016,50
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 4:30pm, 5:25pm,8/9/2016,8/9/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 5:30pm, 6:25pm,8/9/2016,8/9/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 5:30pm, 6:45pm,8/9/2016,8/9/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 6:30pm, 7:15pm,8/9/2016,8/9/2016,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:00am, 9:00am,8/10/2016,8/10/2016,25
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity, 9:00am, 9:45am,8/10/2016,8/10/2016,0
BDMUL,ELC,MTR,Meeting Room,Firm,Activity, 9:00am, 4:00pm,8/10/2016,8/10/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,10:00am,10:55am,8/10/2016,8/10/2016,0
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Activity,11:00am,11:45am,8/10/2016,8/10/2016,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 3:00pm, 5:00pm,8/10/2016,8/10/2016,50
