Facility Class,Facility Location,Facility Code,Facility,Status,Reservation Type,BeginTime,EndTime,Begin Date,End Date,Headcount
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:30pm,6/30/2021,6/30/2021,12
BDART,CB,ART,Art Room,Internal,Activity, 9:00am,12:00pm,7/1/2021,7/1/2021,10
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/1/2021,7/1/2021,15
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity,10:00am,11:00am,7/1/2021,7/1/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 1:00pm, 2:00pm,7/1/2021,7/1/2021,20
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 1:00pm, 2:30pm,7/1/2021,7/1/2021,10
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:15pm,7/1/2021,7/1/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 6:30pm, 7:30pm,7/1/2021,7/1/2021,20
BDART,CB,ART,Art Room,Internal,Activity, 9:00am,12:00pm,7/2/2021,7/2/2021,10
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/2/2021,7/2/2021,20
BDDS,CB,DANCE,Dance Studio,Internal,Activity,10:00am,11:00am,7/2/2021,7/2/2021,17
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,7/2/2021,7/2/2021,20
BDMUL,CB,CMRM1,Community Room 1,Firm,Facility, 1:00pm, 2:30pm,7/2/2021,7/2/2021,12
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 1:00pm, 2:30pm,7/2/2021,7/2/2021,10
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility,10:00am,12:00pm,7/3/2021,7/3/2021,25
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity,10:00am,10:50am,7/3/2021,7/3/2021,10
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/5/2021,7/5/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,7/5/2021,7/5/2021,20
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity, 5:30pm, 7:00pm,7/5/2021,7/5/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/6/2021,7/6/2021,15
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:15pm,7/6/2021,7/6/2021,12
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 5:30pm, 6:30pm,7/6/2021,7/6/2021,10
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility, 6:00pm, 7:30pm,7/6/2021,7/6/2021,15
BDMUL,CB,CRM12,Community Room 1&2,Internal,Activity, 6:30pm, 7:30pm,7/6/2021,7/6/2021,15
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/7/2021,7/7/2021,20
BDDS,CB,DANCE,Dance Studio,Firm,Facility,10:00am,11:00am,7/7/2021,7/7/2021,0
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,7/7/2021,7/7/2021,20
BDART,CB,ART,Art Room,Internal,Activity, 5:00pm, 8:00pm,7/7/2021,7/7/2021,8
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity, 5:30pm, 7:00pm,7/7/2021,7/7/2021,12
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:30pm,7/7/2021,7/7/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/8/2021,7/8/2021,15
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity,10:00am,11:00am,7/8/2021,7/8/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 1:00pm, 2:00pm,7/8/2021,7/8/2021,20
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:15pm,7/8/2021,7/8/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 6:30pm, 7:30pm,7/8/2021,7/8/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/9/2021,7/9/2021,20
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 9:30am,10:30am,7/9/2021,7/9/2021,10
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,7/9/2021,7/9/2021,20
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity,10:00am,10:50am,7/10/2021,7/10/2021,10
BDMUL,CB,CMRM2,Community Room 2,Firm,Facility,11:00am, 5:00pm,7/10/2021,7/10/2021,30
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility,10:00am,12:00pm,7/11/2021,7/11/2021,25
BDMUL,CB,CRM12,Community Room 1&2,Internal,Activity,12:45pm, 2:00pm,7/11/2021,7/11/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility, 2:00pm, 4:00pm,7/11/2021,7/11/2021,15
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/12/2021,7/12/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,7/12/2021,7/12/2021,20
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 1:00pm, 2:30pm,7/12/2021,7/12/2021,10
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 2:45pm, 4:45pm,7/12/2021,7/12/2021,10
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity, 5:30pm, 7:00pm,7/12/2021,7/12/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/13/2021,7/13/2021,15
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 1:00pm, 2:30pm,7/13/2021,7/13/2021,10
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 2:45pm, 4:45pm,7/13/2021,7/13/2021,10
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:15pm,7/13/2021,7/13/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility, 6:00pm, 7:30pm,7/13/2021,7/13/2021,15
BDMUL,CB,CRM12,Community Room 1&2,Internal,Activity, 6:30pm, 7:30pm,7/13/2021,7/13/2021,15
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/14/2021,7/14/2021,20
BDDS,CB,DANCE,Dance Studio,Firm,Facility,10:00am,11:00am,7/14/2021,7/14/2021,0
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,7/14/2021,7/14/2021,20
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 1:00pm, 2:30pm,7/14/2021,7/14/2021,10
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 2:45pm, 4:45pm,7/14/2021,7/14/2021,10
BDART,CB,ART,Art Room,Internal,Activity, 5:00pm, 8:00pm,7/14/2021,7/14/2021,8
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity, 5:30pm, 7:00pm,7/14/2021,7/14/2021,12
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:30pm,7/14/2021,7/14/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/15/2021,7/15/2021,15
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity,10:00am,11:00am,7/15/2021,7/15/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 1:00pm, 2:00pm,7/15/2021,7/15/2021,20
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 1:00pm, 2:30pm,7/15/2021,7/15/2021,10
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 2:45pm, 4:45pm,7/15/2021,7/15/2021,10
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:15pm,7/15/2021,7/15/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 6:30pm, 7:30pm,7/15/2021,7/15/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/16/2021,7/16/2021,20
BDDS,CB,DANCE,Dance Studio,Internal,Activity,10:00am,11:00am,7/16/2021,7/16/2021,17
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,7/16/2021,7/16/2021,20
BDMUL,CB,CMRM1,Community Room 1,Firm,Facility, 1:00pm, 4:45pm,7/16/2021,7/16/2021,15
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 1:00pm, 2:30pm,7/16/2021,7/16/2021,10
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 2:45pm, 4:45pm,7/16/2021,7/16/2021,10
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity,10:00am,10:50am,7/17/2021,7/17/2021,10
BDMUL,CB,CMRM1,Community Room 1,Firm,Facility,11:00am, 3:00pm,7/17/2021,7/17/2021,25
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility,10:00am,12:00pm,7/18/2021,7/18/2021,25
BDMUL,CB,CRM12,Community Room 1&2,Internal,Activity,12:45pm, 2:00pm,7/18/2021,7/18/2021,12
BDART,CB,ART,Art Room,Internal,Activity, 9:00am,12:00pm,7/19/2021,7/19/2021,10
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/19/2021,7/19/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,7/19/2021,7/19/2021,20
BDART,CB,ART,Art Room,Internal,Activity, 1:30pm, 4:30pm,7/19/2021,7/19/2021,11
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity, 5:30pm, 7:00pm,7/19/2021,7/19/2021,12
BDART,CB,ART,Art Room,Internal,Activity, 9:00am,12:00pm,7/20/2021,7/20/2021,10
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/20/2021,7/20/2021,15
BDART,CB,ART,Art Room,Internal,Activity, 1:30pm, 4:30pm,7/20/2021,7/20/2021,11
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:15pm,7/20/2021,7/20/2021,12
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 5:30pm, 6:30pm,7/20/2021,7/20/2021,10
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility, 6:00pm, 7:30pm,7/20/2021,7/20/2021,15
BDMUL,CB,CRM12,Community Room 1&2,Internal,Activity, 6:30pm, 7:30pm,7/20/2021,7/20/2021,15
BDART,CB,ART,Art Room,Internal,Activity, 9:00am,12:00pm,7/21/2021,7/21/2021,10
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/21/2021,7/21/2021,20
BDDS,CB,DANCE,Dance Studio,Firm,Facility,10:00am,11:00am,7/21/2021,7/21/2021,0
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,7/21/2021,7/21/2021,20
BDART,CB,ART,Art Room,Internal,Activity, 1:30pm, 4:30pm,7/21/2021,7/21/2021,11
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity, 5:30pm, 7:00pm,7/21/2021,7/21/2021,12
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:30pm,7/21/2021,7/21/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility, 6:15pm, 7:45pm,7/21/2021,7/21/2021,15
BDART,CB,ART,Art Room,Internal,Activity, 9:00am,12:00pm,7/22/2021,7/22/2021,10
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/22/2021,7/22/2021,15
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity,10:00am,11:00am,7/22/2021,7/22/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 1:00pm, 2:00pm,7/22/2021,7/22/2021,20
BDART,CB,ART,Art Room,Internal,Activity, 1:30pm, 4:30pm,7/22/2021,7/22/2021,11
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:15pm,7/22/2021,7/22/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 6:30pm, 7:30pm,7/22/2021,7/22/2021,20
BDART,CB,ART,Art Room,Internal,Activity, 9:00am,12:00pm,7/23/2021,7/23/2021,10
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/23/2021,7/23/2021,20
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 9:30am,10:30am,7/23/2021,7/23/2021,8
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,7/23/2021,7/23/2021,20
BDART,CB,ART,Art Room,Internal,Activity, 1:30pm, 4:30pm,7/23/2021,7/23/2021,11
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility,10:00am,12:00pm,7/24/2021,7/24/2021,15
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity,10:00am,10:50am,7/24/2021,7/24/2021,10
BDDS,CB,DANCE,Dance Studio,Internal,Activity,10:30am,11:30am,7/24/2021,7/24/2021,8
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility,10:00am,12:00pm,7/25/2021,7/25/2021,25
BDMUL,CB,CRM12,Community Room 1&2,Internal,Activity,12:45pm, 2:00pm,7/25/2021,7/25/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/26/2021,7/26/2021,20
BDDS,CB,DANCE,Dance Studio,Internal,Activity,10:00am,12:00pm,7/26/2021,7/26/2021,10
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,7/26/2021,7/26/2021,20
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 1:00pm, 2:30pm,7/26/2021,7/26/2021,10
BDART,CB,ART,Art Room,Internal,Activity, 1:30pm, 4:30pm,7/26/2021,7/26/2021,12
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity, 5:30pm, 7:00pm,7/26/2021,7/26/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/27/2021,7/27/2021,15
BDDS,CB,DANCE,Dance Studio,Internal,Activity,10:00am,12:00pm,7/27/2021,7/27/2021,10
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 1:00pm, 2:30pm,7/27/2021,7/27/2021,10
BDART,CB,ART,Art Room,Internal,Activity, 1:30pm, 4:30pm,7/27/2021,7/27/2021,12
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:15pm,7/27/2021,7/27/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility, 6:00pm, 7:30pm,7/27/2021,7/27/2021,15
BDMUL,CB,CRM12,Community Room 1&2,Internal,Activity, 6:30pm, 7:30pm,7/27/2021,7/27/2021,15
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/28/2021,7/28/2021,20
BDDS,CB,DANCE,Dance Studio,Firm,Facility,10:00am,11:00am,7/28/2021,7/28/2021,0
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,7/28/2021,7/28/2021,20
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 1:00pm, 2:30pm,7/28/2021,7/28/2021,10
BDART,CB,ART,Art Room,Internal,Activity, 1:30pm, 4:30pm,7/28/2021,7/28/2021,12
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity, 5:30pm, 7:00pm,7/28/2021,7/28/2021,12
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:30pm,7/28/2021,7/28/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/29/2021,7/29/2021,15
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity,10:00am,11:00am,7/29/2021,7/29/2021,12
BDDS,CB,DANCE,Dance Studio,Internal,Activity,10:00am,12:00pm,7/29/2021,7/29/2021,10
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 1:00pm, 2:00pm,7/29/2021,7/29/2021,20
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 1:00pm, 2:30pm,7/29/2021,7/29/2021,10
BDART,CB,ART,Art Room,Internal,Activity, 1:30pm, 4:30pm,7/29/2021,7/29/2021,12
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:15pm,7/29/2021,7/29/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 6:30pm, 7:30pm,7/29/2021,7/29/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,7/30/2021,7/30/2021,20
BDMUL,CB,CMRM1,Community Room 1,Firm,Facility,10:00am,12:00pm,7/30/2021,7/30/2021,15
BDDS,CB,DANCE,Dance Studio,Internal,Activity,10:00am,11:00am,7/30/2021,7/30/2021,17
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,7/30/2021,7/30/2021,20
BDMUL,CB,CMRM1,Community Room 1,Firm,Facility, 1:00pm, 4:45pm,7/30/2021,7/30/2021,15
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 1:00pm, 2:30pm,7/30/2021,7/30/2021,10
BDART,CB,ART,Art Room,Internal,Activity, 1:30pm, 4:30pm,7/30/2021,7/30/2021,12
BDMUL,CB,CMRM3,Training Rm (CRM 3),Firm,Facility, 8:00am, 1:00pm,7/31/2021,7/31/2021,8
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility,10:00am,12:00pm,7/31/2021,7/31/2021,15
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity,10:00am,10:50am,7/31/2021,7/31/2021,10
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility,10:00am,12:00pm,8/1/2021,8/1/2021,25
BDMUL,CB,CRM12,Community Room 1&2,Internal,Activity,12:45pm, 2:00pm,8/1/2021,8/1/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility, 2:00pm, 4:00pm,8/1/2021,8/1/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,8/2/2021,8/2/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,8/2/2021,8/2/2021,20
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity, 5:30pm, 7:00pm,8/2/2021,8/2/2021,12
BDDS,CB,DANCE,Dance Studio,Firm,Facility, 8:30am,10:30am,8/3/2021,8/3/2021,0
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,8/3/2021,8/3/2021,15
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:15pm,8/3/2021,8/3/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility, 6:00pm, 7:30pm,8/3/2021,8/3/2021,25
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,8/4/2021,8/4/2021,20
BDDS,CB,DANCE,Dance Studio,Firm,Facility,10:00am,11:00am,8/4/2021,8/4/2021,0
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,8/4/2021,8/4/2021,20
BDART,CB,ART,Art Room,Internal,Activity, 5:00pm, 8:00pm,8/4/2021,8/4/2021,8
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity, 5:30pm, 7:00pm,8/4/2021,8/4/2021,12
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:30pm,8/4/2021,8/4/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,8/5/2021,8/5/2021,15
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity,10:00am,11:00am,8/5/2021,8/5/2021,12
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:15pm,8/5/2021,8/5/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,8/6/2021,8/6/2021,20
BDDS,CB,DANCE,Dance Studio,Internal,Activity,10:00am,11:00am,8/6/2021,8/6/2021,17
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,8/6/2021,8/6/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility,10:00am,12:00pm,8/7/2021,8/7/2021,15
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity,10:00am,10:50am,8/7/2021,8/7/2021,10
BDMUL,CB,CMRM1,Community Room 1,Firm,Facility,12:00pm, 4:00pm,8/7/2021,8/7/2021,30
BDMUL,CB,CMRM2,Community Room 2,Firm,Facility, 2:00pm, 5:00pm,8/7/2021,8/7/2021,25
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility,10:00am,12:00pm,8/8/2021,8/8/2021,25
BDMUL,CB,CRM12,Community Room 1&2,Internal,Activity,12:45pm, 2:00pm,8/8/2021,8/8/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility, 2:00pm, 4:00pm,8/8/2021,8/8/2021,15
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,8/9/2021,8/9/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,8/9/2021,8/9/2021,20
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 1:00pm, 2:30pm,8/9/2021,8/9/2021,10
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 2:45pm, 4:45pm,8/9/2021,8/9/2021,10
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity, 5:30pm, 7:00pm,8/9/2021,8/9/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,8/10/2021,8/10/2021,15
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 1:00pm, 2:30pm,8/10/2021,8/10/2021,10
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 2:45pm, 4:45pm,8/10/2021,8/10/2021,10
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility, 5:00pm, 7:30pm,8/10/2021,8/10/2021,25
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:15pm,8/10/2021,8/10/2021,12
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 6:30pm, 7:30pm,8/10/2021,8/10/2021,15
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,8/11/2021,8/11/2021,20
BDDS,CB,DANCE,Dance Studio,Firm,Facility,10:00am,11:00am,8/11/2021,8/11/2021,0
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,8/11/2021,8/11/2021,20
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 1:00pm, 2:30pm,8/11/2021,8/11/2021,10
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 2:45pm, 4:45pm,8/11/2021,8/11/2021,10
BDART,CB,ART,Art Room,Internal,Activity, 5:00pm, 8:00pm,8/11/2021,8/11/2021,8
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity, 5:30pm, 7:00pm,8/11/2021,8/11/2021,12
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:30pm,8/11/2021,8/11/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,8/12/2021,8/12/2021,15
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity,10:00am,11:00am,8/12/2021,8/12/2021,12
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 1:00pm, 2:30pm,8/12/2021,8/12/2021,10
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 2:45pm, 4:45pm,8/12/2021,8/12/2021,10
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:15pm,8/12/2021,8/12/2021,12
BDMUL,CB,CRM12,Community Room 1&2,Internal,Activity, 6:30pm, 7:30pm,8/12/2021,8/12/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,8/13/2021,8/13/2021,20
BDDS,CB,DANCE,Dance Studio,Internal,Activity,10:00am,11:00am,8/13/2021,8/13/2021,17
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,8/13/2021,8/13/2021,20
BDMUL,CB,CMRM1,Community Room 1,Firm,Facility, 1:00pm, 4:45pm,8/13/2021,8/13/2021,15
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 1:00pm, 2:30pm,8/13/2021,8/13/2021,10
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 2:45pm, 4:45pm,8/13/2021,8/13/2021,10
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility,10:00am,12:00pm,8/14/2021,8/14/2021,15
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity,10:00am,10:50am,8/14/2021,8/14/2021,10
BDGYM,CB,CBGYM,CB Gymnasium,Firm,Facility,10:00am,12:00pm,8/15/2021,8/15/2021,25
BDMUL,CB,CRM12,Community Room 1&2,Internal,Activity,12:45pm, 2:00pm,8/15/2021,8/15/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,8/16/2021,8/16/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,8/16/2021,8/16/2021,20
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity, 5:30pm, 7:00pm,8/16/2021,8/16/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,8/17/2021,8/17/2021,15
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:15pm,8/17/2021,8/17/2021,12
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 6:30pm, 7:30pm,8/17/2021,8/17/2021,15
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,8/18/2021,8/18/2021,20
BDDS,CB,DANCE,Dance Studio,Firm,Facility,10:00am,11:00am,8/18/2021,8/18/2021,0
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,8/18/2021,8/18/2021,20
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity, 5:30pm, 7:00pm,8/18/2021,8/18/2021,12
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:30pm,8/18/2021,8/18/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,8/19/2021,8/19/2021,15
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity,10:00am,11:00am,8/19/2021,8/19/2021,12
BDMUL,CB,CMRM2,Community Room 2,Internal,Activity, 5:30pm, 6:15pm,8/19/2021,8/19/2021,12
BDMUL,CB,CRM12,Community Room 1&2,Internal,Activity, 6:30pm, 7:30pm,8/19/2021,8/19/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,8/20/2021,8/20/2021,20
BDDS,CB,DANCE,Dance Studio,Internal,Activity,10:00am,11:00am,8/20/2021,8/20/2021,17
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,8/20/2021,8/20/2021,20
BDMUL,CB,CRM12,Community Room 1&2,Firm,Facility,10:00am, 6:00pm,8/22/2021,8/22/2021,200
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,8/23/2021,8/23/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,8/23/2021,8/23/2021,20
